epoch,policy,chosen,verdict,correct
1,extern,US0->CS0;US0->CS4;US0->CS8;US0->CS12,-,0
2,extern,US1->CS1;US0->CS0;US0->CS4;US0->CS8,-,0
3,extern,US1->CS13;US1->CS1;US0->CS4;US0->CS0,-,0
4,extern,US1->CS5;US1->CS13;US0->CS0;US0->CS4,-,0
5,extern,US1->CS9;US1->CS5;US1->CS13;US0->CS0,-,0
6,extern,US10->CS10;US1->CS9;US1->CS13;US1->CS5,-,0
7,extern,US10->CS14;US10->CS10;US1->CS13;US0->CS4,-,0
8,extern,US10->CS2;US10->CS14;US0->CS4;US1->CS13,-,0
9,extern,US10->CS6;US10->CS2;US0->CS4;US1->CS13,-,0
10,extern,US11->CS11;US10->CS6;US0->CS4;US10->CS2,-,0
11,extern,US11->CS15;US11->CS11;US10->CS6;US0->CS4,-,0
12,extern,US11->CS3;US11->CS15;US10->CS6;US0->CS4,-,0
13,extern,US11->CS7;US11->CS3;US10->CS6;US11->CS15,-,0
14,extern,US12->CS0;US11->CS7;US10->CS6;US11->CS15,-,0
15,extern,US12->CS12;US12->CS0;US11->CS15;US10->CS6,-,0
16,extern,US12->CS4;US12->CS12;US10->CS6;US11->CS15,-,0
17,extern,US12->CS8;US12->CS4;US11->CS15;US10->CS6,-,0
18,extern,US13->CS1;US12->CS8;US11->CS15;US12->CS4,-,0
19,extern,US13->CS13;US13->CS1;US12->CS4;US12->CS8,-,0
20,extern,US13->CS5;US13->CS13;US12->CS8;US11->CS15,-,0
21,extern,US13->CS9;US13->CS5;US11->CS15;US12->CS8,-,0
22,extern,US14->CS10;US13->CS9;US12->CS8;US11->CS15,-,0
23,extern,US14->CS14;US14->CS10;US12->CS8;US11->CS7,-,0
24,extern,US14->CS2;US0->CS12;US0->CS8;US14->CS14,-,0
25,extern,US14->CS6;US1->CS1;US0->CS0;US1->CS9,-,0
26,extern,US15->CS11;US1->CS5;US10->CS10;US10->CS14,US10->CS10,1
27,extern,US15->CS15;US1->CS13;US10->CS2;US11->CS11,-,0
28,extern,US15->CS3;US0->CS4;US11->CS3;US12->CS0,-,0
29,extern,US15->CS7;US12->CS12;US10->CS6;US12->CS4,-,0
30,extern,US16->CS0;US13->CS1;US13->CS13;US11->CS15,-,0
31,extern,US16->CS12;US13->CS5;US12->CS8;US13->CS9,-,0
32,extern,US16->CS4;US11->CS7;US14->CS10;US14->CS14,-,0
33,extern,US16->CS8;US10->CS10;US0->CS12;US0->CS8,US10->CS10,1
34,extern,US17->CS1;US1->CS9;US14->CS2;US0->CS0,-,0
35,extern,US17->CS13;US1->CS1;US14->CS6;US1->CS5,-,0
36,extern,US17->CS5;US10->CS10;US11->CS15;US10->CS14,-,0
37,extern,US17->CS9;US1->CS13;US10->CS6;US11->CS11,-,0
38,extern,US18->CS10;US12->CS4;US10->CS2;US0->CS4,-,0
39,extern,US18->CS14;US10->CS10;US15->CS11;US15->CS15,-,0
40,extern,US18->CS2;US12->CS0;US12->CS8;US11->CS3,-,0
41,extern,US18->CS6;US10->CS10;US12->CS12;US13->CS1,-,0
42,extern,US19->CS11;US13->CS13;US15->CS3;US10->CS10,-,0
43,extern,US19->CS15;US13->CS9;US10->CS10;US13->CS5,-,0
44,extern,US19->CS3;US15->CS7;US11->CS7;US14->CS14,-,0
45,extern,US19->CS7;US10->CS10;US14->CS10;US11->CS15,-,0
46,extern,US2->CS10;US10->CS10;US0->CS12;US16->CS0,-,0
47,extern,US2->CS14;US10->CS10;US0->CS8;US16->CS12,-,0
48,extern,US2->CS2;US10->CS10;US1->CS9;US0->CS0,-,0
49,extern,US2->CS6;US10->CS10;US10->CS6;US1->CS5,-,0
50,extern,US20->CS0;US10->CS10;US14->CS2;US16->CS4,-,0
51,extern,US20->CS12;US10->CS10;US12->CS4;US1->CS1,-,0
52,extern,US20->CS4;US10->CS10;US12->CS8;US10->CS14,-,0
53,extern,US20->CS8;US10->CS10;US16->CS8;US0->CS4,-,0
54,extern,US21->CS1;US10->CS10;US17->CS1;US1->CS13,-,0
55,extern,US21->CS13;US10->CS10;US17->CS13;US17->CS5,-,0
