epoch,link_name,tx,rx,drop
1,US0->CS0,27701,27701,0
1,US0->CS8,27409,27409,0
1,US0->CS16,27724,27724,0
1,US0->CS24,27482,27482,0
1,US0->CS32,27495,27495,0
1,US0->CS40,27654,27654,0
1,US0->CS48,27423,27423,0
1,US0->CS56,27445,27445,0
1,US1->CS1,27417,27417,0
1,US1->CS9,27548,27548,0
1,US1->CS17,27465,27465,0
1,US1->CS25,27337,27337,0
1,US1->CS33,27694,27694,0
1,US1->CS41,27571,27571,0
1,US1->CS49,27399,27399,0
1,US1->CS57,27706,27706,0
1,US2->CS2,27504,27504,0
1,US2->CS10,27591,27591,0
1,US2->CS18,27680,27680,0
1,US2->CS26,27655,27655,0
1,US2->CS34,27492,27492,0
1,US2->CS42,27480,27480,0
1,US2->CS50,27461,27461,0
1,US2->CS58,27446,27446,0
1,US3->CS3,27530,27530,0
1,US3->CS11,27660,27660,0
1,US3->CS19,27374,27374,0
1,US3->CS27,28234,28234,0
1,US3->CS35,27588,27588,0
1,US3->CS43,27953,27953,0
1,US3->CS51,27384,27384,0
1,US3->CS59,27476,27476,0
1,US4->CS4,27644,27644,0
1,US4->CS12,27726,27726,0
1,US4->CS20,27689,27689,0
1,US4->CS28,27718,27718,0
1,US4->CS36,27366,27366,0
1,US4->CS44,27511,27511,0
1,US4->CS52,27642,27642,0
1,US4->CS60,27525,27525,0
1,US5->CS5,27444,27444,0
1,US5->CS13,27637,27637,0
1,US5->CS21,27563,27563,0
1,US5->CS29,27441,27441,0
1,US5->CS37,27773,27773,0
1,US5->CS45,27546,27546,0
1,US5->CS53,27366,27366,0
1,US5->CS61,27470,27470,0
1,US6->CS6,27728,27728,0
1,US6->CS14,27812,27812,0
1,US6->CS22,27389,27389,0
1,US6->CS30,27403,27403,0
1,US6->CS38,27532,27532,0
1,US6->CS46,27278,27278,0
1,US6->CS54,27794,27794,0
1,US6->CS62,27605,27605,0
1,US7->CS7,27536,27536,0
1,US7->CS15,27886,27886,0
1,US7->CS23,27439,27439,0
1,US7->CS31,27350,27350,0
1,US7->CS39,27419,27419,0
1,US7->CS47,27629,27629,0
1,US7->CS55,27470,27470,0
1,US7->CS63,27194,27194,0
1,US8->CS0,0,0,0
1,US8->CS8,0,0,0
1,US8->CS16,0,0,0
1,US8->CS24,0,0,0
1,US8->CS32,0,0,0
1,US8->CS40,0,0,0
1,US8->CS48,0,0,0
1,US8->CS56,0,0,0
1,US9->CS1,0,0,0
1,US9->CS9,0,0,0
1,US9->CS17,0,0,0
1,US9->CS25,0,0,0
1,US9->CS33,0,0,0
1,US9->CS41,0,0,0
1,US9->CS49,0,0,0
1,US9->CS57,0,0,0
1,US10->CS2,0,0,0
1,US10->CS10,0,0,0
1,US10->CS18,0,0,0
1,US10->CS26,0,0,0
1,US10->CS34,0,0,0
1,US10->CS42,0,0,0
1,US10->CS50,0,0,0
1,US10->CS58,0,0,0
1,US11->CS3,0,0,0
1,US11->CS11,0,0,0
1,US11->CS19,0,0,0
1,US11->CS27,0,0,0
1,US11->CS35,0,0,0
1,US11->CS43,0,0,0
1,US11->CS51,0,0,0
1,US11->CS59,0,0,0
1,US12->CS4,0,0,0
1,US12->CS12,0,0,0
1,US12->CS20,0,0,0
1,US12->CS28,0,0,0
1,US12->CS36,0,0,0
1,US12->CS44,0,0,0
1,US12->CS52,0,0,0
1,US12->CS60,0,0,0
1,US13->CS5,0,0,0
1,US13->CS13,0,0,0
1,US13->CS21,0,0,0
1,US13->CS29,0,0,0
1,US13->CS37,0,0,0
1,US13->CS45,0,0,0
1,US13->CS53,0,0,0
1,US13->CS61,0,0,0
1,US14->CS6,0,0,0
1,US14->CS14,0,0,0
1,US14->CS22,0,0,0
1,US14->CS30,0,0,0
1,US14->CS38,0,0,0
1,US14->CS46,0,0,0
1,US14->CS54,0,0,0
1,US14->CS62,0,0,0
1,US15->CS7,0,0,0
1,US15->CS15,0,0,0
1,US15->CS23,0,0,0
1,US15->CS31,0,0,0
1,US15->CS39,0,0,0
1,US15->CS47,0,0,0
1,US15->CS55,0,0,0
1,US15->CS63,0,0,0
1,US16->CS0,0,0,0
1,US16->CS8,0,0,0
1,US16->CS16,0,0,0
1,US16->CS24,0,0,0
1,US16->CS32,0,0,0
1,US16->CS40,0,0,0
1,US16->CS48,0,0,0
1,US16->CS56,0,0,0
1,US17->CS1,0,0,0
1,US17->CS9,0,0,0
1,US17->CS17,0,0,0
1,US17->CS25,0,0,0
1,US17->CS33,0,0,0
1,US17->CS41,0,0,0
1,US17->CS49,0,0,0
1,US17->CS57,0,0,0
1,US18->CS2,0,0,0
1,US18->CS10,0,0,0
1,US18->CS18,0,0,0
1,US18->CS26,0,0,0
1,US18->CS34,0,0,0
1,US18->CS42,0,0,0
1,US18->CS50,0,0,0
1,US18->CS58,0,0,0
1,US19->CS3,0,0,0
1,US19->CS11,0,0,0
1,US19->CS19,0,0,0
1,US19->CS27,0,0,0
1,US19->CS35,0,0,0
1,US19->CS43,0,0,0
1,US19->CS51,0,0,0
1,US19->CS59,0,0,0
1,US20->CS4,0,0,0
1,US20->CS12,0,0,0
1,US20->CS20,0,0,0
1,US20->CS28,0,0,0
1,US20->CS36,0,0,0
1,US20->CS44,0,0,0
1,US20->CS52,0,0,0
1,US20->CS60,0,0,0
1,US21->CS5,0,0,0
1,US21->CS13,0,0,0
1,US21->CS21,0,0,0
1,US21->CS29,0,0,0
1,US21->CS37,0,0,0
1,US21->CS45,0,0,0
1,US21->CS53,0,0,0
1,US21->CS61,0,0,0
1,US22->CS6,0,0,0
1,US22->CS14,0,0,0
1,US22->CS22,0,0,0
1,US22->CS30,0,0,0
1,US22->CS38,0,0,0
1,US22->CS46,0,0,0
1,US22->CS54,0,0,0
1,US22->CS62,0,0,0
1,US23->CS7,0,0,0
1,US23->CS15,0,0,0
1,US23->CS23,0,0,0
1,US23->CS31,0,0,0
1,US23->CS39,0,0,0
1,US23->CS47,0,0,0
1,US23->CS55,0,0,0
1,US23->CS63,0,0,0
1,US24->CS0,0,0,0
1,US24->CS8,0,0,0
1,US24->CS16,0,0,0
1,US24->CS24,0,0,0
1,US24->CS32,0,0,0
1,US24->CS40,0,0,0
1,US24->CS48,0,0,0
1,US24->CS56,0,0,0
1,US25->CS1,0,0,0
1,US25->CS9,0,0,0
1,US25->CS17,0,0,0
1,US25->CS25,0,0,0
1,US25->CS33,0,0,0
1,US25->CS41,0,0,0
1,US25->CS49,0,0,0
1,US25->CS57,0,0,0
1,US26->CS2,0,0,0
1,US26->CS10,0,0,0
1,US26->CS18,0,0,0
1,US26->CS26,0,0,0
1,US26->CS34,0,0,0
1,US26->CS42,0,0,0
1,US26->CS50,0,0,0
1,US26->CS58,0,0,0
1,US27->CS3,0,0,0
1,US27->CS11,0,0,0
1,US27->CS19,0,0,0
1,US27->CS27,0,0,0
1,US27->CS35,0,0,0
1,US27->CS43,0,0,0
1,US27->CS51,0,0,0
1,US27->CS59,0,0,0
1,US28->CS4,0,0,0
1,US28->CS12,0,0,0
1,US28->CS20,0,0,0
1,US28->CS28,0,0,0
1,US28->CS36,0,0,0
1,US28->CS44,0,0,0
1,US28->CS52,0,0,0
1,US28->CS60,0,0,0
1,US29->CS5,0,0,0
1,US29->CS13,0,0,0
1,US29->CS21,0,0,0
1,US29->CS29,0,0,0
1,US29->CS37,0,0,0
1,US29->CS45,0,0,0
1,US29->CS53,0,0,0
1,US29->CS61,0,0,0
1,US30->CS6,0,0,0
1,US30->CS14,0,0,0
1,US30->CS22,0,0,0
1,US30->CS30,0,0,0
1,US30->CS38,0,0,0
1,US30->CS46,0,0,0
1,US30->CS54,0,0,0
1,US30->CS62,0,0,0
1,US31->CS7,0,0,0
1,US31->CS15,0,0,0
1,US31->CS23,0,0,0
1,US31->CS31,0,0,0
1,US31->CS39,0,0,0
1,US31->CS47,0,0,0
1,US31->CS55,0,0,0
1,US31->CS63,0,0,0
1,US32->CS0,0,0,0
1,US32->CS8,0,0,0
1,US32->CS16,0,0,0
1,US32->CS24,0,0,0
1,US32->CS32,0,0,0
1,US32->CS40,0,0,0
1,US32->CS48,0,0,0
1,US32->CS56,0,0,0
1,US33->CS1,0,0,0
1,US33->CS9,0,0,0
1,US33->CS17,0,0,0
1,US33->CS25,0,0,0
1,US33->CS33,0,0,0
1,US33->CS41,0,0,0
1,US33->CS49,0,0,0
1,US33->CS57,0,0,0
1,US34->CS2,0,0,0
1,US34->CS10,0,0,0
1,US34->CS18,0,0,0
1,US34->CS26,0,0,0
1,US34->CS34,0,0,0
1,US34->CS42,0,0,0
1,US34->CS50,0,0,0
1,US34->CS58,0,0,0
1,US35->CS3,0,0,0
1,US35->CS11,0,0,0
1,US35->CS19,0,0,0
1,US35->CS27,0,0,0
1,US35->CS35,0,0,0
1,US35->CS43,0,0,0
1,US35->CS51,0,0,0
1,US35->CS59,0,0,0
1,US36->CS4,0,0,0
1,US36->CS12,0,0,0
1,US36->CS20,0,0,0
1,US36->CS28,0,0,0
1,US36->CS36,0,0,0
1,US36->CS44,0,0,0
1,US36->CS52,0,0,0
1,US36->CS60,0,0,0
1,US37->CS5,0,0,0
1,US37->CS13,0,0,0
1,US37->CS21,0,0,0
1,US37->CS29,0,0,0
1,US37->CS37,0,0,0
1,US37->CS45,0,0,0
1,US37->CS53,0,0,0
1,US37->CS61,0,0,0
1,US38->CS6,0,0,0
1,US38->CS14,0,0,0
1,US38->CS22,0,0,0
1,US38->CS30,0,0,0
1,US38->CS38,0,0,0
1,US38->CS46,0,0,0
1,US38->CS54,0,0,0
1,US38->CS62,0,0,0
1,US39->CS7,0,0,0
1,US39->CS15,0,0,0
1,US39->CS23,0,0,0
1,US39->CS31,0,0,0
1,US39->CS39,0,0,0
1,US39->CS47,0,0,0
1,US39->CS55,0,0,0
1,US39->CS63,0,0,0
1,US40->CS0,0,0,0
1,US40->CS8,0,0,0
1,US40->CS16,0,0,0
1,US40->CS24,0,0,0
1,US40->CS32,0,0,0
1,US40->CS40,0,0,0
1,US40->CS48,0,0,0
1,US40->CS56,0,0,0
1,US41->CS1,0,0,0
1,US41->CS9,0,0,0
1,US41->CS17,0,0,0
1,US41->CS25,0,0,0
1,US41->CS33,0,0,0
1,US41->CS41,0,0,0
1,US41->CS49,0,0,0
1,US41->CS57,0,0,0
1,US42->CS2,0,0,0
1,US42->CS10,0,0,0
1,US42->CS18,0,0,0
1,US42->CS26,0,0,0
1,US42->CS34,0,0,0
1,US42->CS42,0,0,0
1,US42->CS50,0,0,0
1,US42->CS58,0,0,0
1,US43->CS3,0,0,0
1,US43->CS11,0,0,0
1,US43->CS19,0,0,0
1,US43->CS27,0,0,0
1,US43->CS35,0,0,0
1,US43->CS43,0,0,0
1,US43->CS51,0,0,0
1,US43->CS59,0,0,0
1,US44->CS4,0,0,0
1,US44->CS12,0,0,0
1,US44->CS20,0,0,0
1,US44->CS28,0,0,0
1,US44->CS36,0,0,0
1,US44->CS44,0,0,0
1,US44->CS52,0,0,0
1,US44->CS60,0,0,0
1,US45->CS5,0,0,0
1,US45->CS13,0,0,0
1,US45->CS21,0,0,0
1,US45->CS29,0,0,0
1,US45->CS37,0,0,0
1,US45->CS45,0,0,0
1,US45->CS53,0,0,0
1,US45->CS61,0,0,0
1,US46->CS6,0,0,0
1,US46->CS14,0,0,0
1,US46->CS22,0,0,0
1,US46->CS30,0,0,0
1,US46->CS38,0,0,0
1,US46->CS46,0,0,0
1,US46->CS54,0,0,0
1,US46->CS62,0,0,0
1,US47->CS7,0,0,0
1,US47->CS15,0,0,0
1,US47->CS23,0,0,0
1,US47->CS31,0,0,0
1,US47->CS39,0,0,0
1,US47->CS47,0,0,0
1,US47->CS55,0,0,0
1,US47->CS63,0,0,0
1,US48->CS0,27616,27616,0
1,US48->CS8,27700,27700,0
1,US48->CS16,27621,27621,0
1,US48->CS24,27609,27609,0
1,US48->CS32,27509,27509,0
1,US48->CS40,27587,27587,0
1,US48->CS48,27334,27334,0
1,US48->CS56,27774,27774,0
1,US49->CS1,28006,28006,0
1,US49->CS9,27533,27533,0
1,US49->CS17,27542,27542,0
1,US49->CS25,27208,27208,0
1,US49->CS33,27856,27856,0
1,US49->CS41,27684,27684,0
1,US49->CS49,27821,27821,0
1,US49->CS57,27558,27558,0
1,US50->CS2,27594,27594,0
1,US50->CS10,27669,27669,0
1,US50->CS18,27628,27628,0
1,US50->CS26,27524,27524,0
1,US50->CS34,27795,27795,0
1,US50->CS42,27813,27813,0
1,US50->CS50,27685,27685,0
1,US50->CS58,27551,27551,0
1,US51->CS3,27489,27489,0
1,US51->CS11,27216,27216,0
1,US51->CS19,27309,27309,0
1,US51->CS27,27764,27764,0
1,US51->CS35,27441,27441,0
1,US51->CS43,27304,27304,0
1,US51->CS51,27541,27541,0
1,US51->CS59,27383,27383,0
1,US52->CS4,27679,27679,0
1,US52->CS12,27556,27556,0
1,US52->CS20,27533,27533,0
1,US52->CS28,27253,27253,0
1,US52->CS36,27465,27465,0
1,US52->CS44,27482,27482,0
1,US52->CS52,27519,27519,0
1,US52->CS60,27753,27753,0
1,US53->CS5,27564,27564,0
1,US53->CS13,27533,27533,0
1,US53->CS21,27835,27835,0
1,US53->CS29,27450,27450,0
1,US53->CS37,27230,27230,0
1,US53->CS45,27599,27599,0
1,US53->CS53,27559,27559,0
1,US53->CS61,27606,27606,0
1,US54->CS6,27647,27647,0
1,US54->CS14,27522,27522,0
1,US54->CS22,27562,27562,0
1,US54->CS30,27291,27291,0
1,US54->CS38,27555,27555,0
1,US54->CS46,27888,27888,0
1,US54->CS54,27511,27511,0
1,US54->CS62,27617,27617,0
1,US55->CS7,27708,27708,0
1,US55->CS15,27736,27736,0
1,US55->CS23,27529,27529,0
1,US55->CS31,27512,27512,0
1,US55->CS39,27226,27226,0
1,US55->CS47,27314,27314,0
1,US55->CS55,27412,27412,0
1,US55->CS63,27421,27421,0
1,US56->CS0,0,0,0
1,US56->CS8,0,0,0
1,US56->CS16,0,0,0
1,US56->CS24,0,0,0
1,US56->CS32,0,0,0
1,US56->CS40,0,0,0
1,US56->CS48,0,0,0
1,US56->CS56,0,0,0
1,US57->CS1,0,0,0
1,US57->CS9,0,0,0
1,US57->CS17,0,0,0
1,US57->CS25,0,0,0
1,US57->CS33,0,0,0
1,US57->CS41,0,0,0
1,US57->CS49,0,0,0
1,US57->CS57,0,0,0
1,US58->CS2,0,0,0
1,US58->CS10,0,0,0
1,US58->CS18,0,0,0
1,US58->CS26,0,0,0
1,US58->CS34,0,0,0
1,US58->CS42,0,0,0
1,US58->CS50,0,0,0
1,US58->CS58,0,0,0
1,US59->CS3,0,0,0
1,US59->CS11,0,0,0
1,US59->CS19,0,0,0
1,US59->CS27,0,0,0
1,US59->CS35,0,0,0
1,US59->CS43,0,0,0
1,US59->CS51,0,0,0
1,US59->CS59,0,0,0
1,US60->CS4,0,0,0
1,US60->CS12,0,0,0
1,US60->CS20,0,0,0
1,US60->CS28,0,0,0
1,US60->CS36,0,0,0
1,US60->CS44,0,0,0
1,US60->CS52,0,0,0
1,US60->CS60,0,0,0
1,US61->CS5,0,0,0
1,US61->CS13,0,0,0
1,US61->CS21,0,0,0
