epoch,policy,chosen,verdict,correct
1,random,US27->CS15;US29->CS5;US31->CS15;US8->CS0,-,0
2,random,US21->CS1;US31->CS11;US16->CS8;US14->CS6,-,0
3,random,US1->CS5;US8->CS4;US9->CS9;US12->CS12,-,0
4,random,US26->CS2;US24->CS8;US7->CS15;US5->CS5,-,0
5,random,US27->CS11;US15->CS15;US10->CS10;US14->CS10,-,0
6,random,US19->CS11;US18->CS2;US7->CS7;US23->CS11,-,0
7,random,US26->CS10;US16->CS4;US14->CS2;US11->CS7,-,0
8,random,US31->CS15;US29->CS13;US18->CS10;US31->CS11,-,0
9,random,US15->CS11;US12->CS8;US13->CS9;US17->CS9,-,0
10,random,US30->CS10;US31->CS11;US18->CS6;US26->CS10,-,0
11,random,US4->CS4;US11->CS15;US21->CS9;US30->CS6,-,0
12,random,US9->CS9;US24->CS4;US30->CS2;US11->CS3,-,0
13,random,US18->CS6;US3->CS11;US22->CS10;US11->CS15,-,0
14,random,US11->CS7;US6->CS2;US31->CS3;US23->CS3,-,0
15,random,US5->CS13;US12->CS4;US7->CS7;US4->CS4,-,0
16,random,US16->CS12;US10->CS2;US23->CS15;US24->CS0,-,0
17,random,US30->CS2;US19->CS11;US17->CS1;US25->CS1,-,0
18,random,US16->CS8;US20->CS4;US21->CS13;US14->CS2,-,0
19,random,US8->CS12;US10->CS6;US15->CS15;US16->CS4,-,0
20,random,US9->CS5;US27->CS7;US3->CS7;US0->CS12,-,0
21,random,US30->CS10;US28->CS0;US23->CS11;US2->CS10,-,0
22,random,US18->CS14;US23->CS11;US8->CS12;US26->CS14,-,0
23,random,US15->CS15;US15->CS7;US31->CS3;US16->CS12,-,0
24,random,US7->CS15;US17->CS9;US23->CS7;US31->CS11,-,0
25,random,US9->CS5;US23->CS15;US26->CS2;US3->CS3,-,0
26,random,US29->CS13;US3->CS7;US31->CS7;US13->CS1,-,0
27,random,US13->CS13;US18->CS14;US25->CS5;US28->CS4,-,0
28,random,US27->CS7;US17->CS13;US19->CS15;US4->CS4,-,0
29,random,US30->CS10;US6->CS10;US24->CS12;US3->CS15,-,0
30,random,US8->CS4;US25->CS13;US7->CS3;US7->CS11,-,0
