epoch,policy,chosen,verdict,correct
1,random,US18->CS14;US9->CS5;US5->CS5;US14->CS2,-,0
2,random,US29->CS1;US11->CS7;US4->CS8;US30->CS2,-,0
3,random,US21->CS13;US3->CS11;US15->CS11;US29->CS9,-,0
4,random,US19->CS11;US10->CS6;US3->CS15;US7->CS3,-,0
5,random,US17->CS13;US12->CS12;US29->CS5;US3->CS11,-,0
6,random,US19->CS11;US5->CS5;US21->CS9;US0->CS0,US0->CS0,1
7,random,US23->CS11;US6->CS6;US25->CS5;US16->CS4,-,0
8,random,US19->CS7;US0->CS0;US6->CS10;US11->CS11,-,0
9,random,US5->CS1;US20->CS4;US29->CS1;US28->CS4,-,0
10,random,US16->CS4;US6->CS14;US3->CS7;US15->CS15,-,0
11,random,US16->CS0;US18->CS6;US12->CS0;US10->CS14,-,0
12,random,US7->CS7;US2->CS6;US20->CS8;US0->CS12,-,0
13,random,US2->CS2;US10->CS10;US18->CS10;US20->CS12,-,0
14,random,US26->CS14;US28->CS8;US15->CS3;US19->CS15,-,0
15,random,US0->CS0;US26->CS14;US27->CS3;US18->CS6,-,0
16,random,US27->CS7;US24->CS12;US22->CS14;US2->CS2,-,0
17,random,US21->CS13;US17->CS13;US3->CS11;US8->CS4,-,0
18,random,US19->CS11;US9->CS5;US2->CS2;US19->CS7,-,0
19,random,US28->CS12;US10->CS6;US14->CS2;US18->CS14,-,0
20,random,US14->CS2;US12->CS4;US16->CS8;US29->CS13,-,0
21,random,US30->CS14;US11->CS11;US1->CS9;US30->CS10,-,0
22,random,US3->CS15;US30->CS14;US11->CS7;US24->CS4,-,0
23,random,US29->CS9;US1->CS5;US28->CS8;US14->CS6,-,0
24,random,US7->CS11;US3->CS7;US21->CS13;US16->CS12,-,0
25,random,US14->CS14;US11->CS15;US18->CS6;US19->CS7,-,0
26,random,US18->CS14;US2->CS14;US24->CS0;US19->CS15,-,0
27,random,US7->CS11;US6->CS2;US17->CS13;US0->CS4,-,0
28,random,US17->CS1;US21->CS13;US4->CS12;US20->CS0,-,0
29,random,US16->CS0;US10->CS10;US9->CS13;US3->CS15,-,0
30,random,US1->CS9;US18->CS6;US30->CS6;US17->CS5,-,0
31,random,US8->CS4;US23->CS11;US2->CS10;US25->CS1,-,0
32,random,US9->CS5;US11->CS11;US11->CS15;US19->CS11,-,0
33,random,US20->CS8;US5->CS9;US7->CS11;US26->CS10,-,0
34,random,US6->CS2;US27->CS11;US13->CS13;US15->CS15,-,0
35,random,US15->CS7;US3->CS3;US24->CS8;US4->CS8,-,0
36,random,US21->CS9;US16->CS0;US10->CS14;US11->CS15,-,0
37,random,US12->CS12;US23->CS15;US1->CS1;US29->CS1,-,0
38,random,US7->CS15;US27->CS15;US15->CS7;US14->CS10,-,0
39,random,US1->CS5;US11->CS7;US15->CS3;US1->CS1,-,0
40,random,US6->CS14;US27->CS11;US17->CS1;US28->CS0,-,0
41,random,US29->CS5;US12->CS0;US25->CS13;US12->CS12,-,0
42,random,US6->CS2;US4->CS8;US30->CS10;US25->CS13,-,0
43,random,US7->CS11;US20->CS12;US26->CS6;US19->CS3,-,0
