epoch,policy,chosen,verdict,correct
1,random,US25->CS1;US9->CS1;US20->CS8;US18->CS6,-,0
2,random,US15->CS15;US23->CS3;US5->CS1;US31->CS7,-,0
3,random,US0->CS8;US2->CS10;US18->CS14;US28->CS12,-,0
4,random,US6->CS6;US3->CS3;US31->CS3;US13->CS5,-,0
5,random,US26->CS10;US18->CS10;US27->CS7;US12->CS12,-,0
6,random,US29->CS1;US0->CS4;US10->CS10;US18->CS2,-,0
7,random,US2->CS6;US24->CS8;US7->CS7;US18->CS14,-,0
8,random,US12->CS8;US3->CS3;US13->CS1;US25->CS5,-,0
9,random,US29->CS1;US19->CS11;US19->CS15;US3->CS7,-,0
10,random,US15->CS7;US1->CS13;US21->CS13;US11->CS7,-,0
11,random,US7->CS11;US29->CS13;US1->CS13;US27->CS7,-,0
12,random,US11->CS7;US20->CS8;US5->CS9;US21->CS5,-,0
13,random,US20->CS4;US24->CS4;US21->CS9;US18->CS2,-,0
14,random,US27->CS7;US14->CS14;US21->CS13;US14->CS2,-,0
15,random,US18->CS2;US7->CS11;US14->CS2;US8->CS4,-,0
16,random,US23->CS15;US17->CS9;US7->CS3;US31->CS7,-,0
17,random,US4->CS8;US23->CS15;US5->CS1;US11->CS15,-,0
18,random,US20->CS8;US11->CS11;US14->CS2;US18->CS10,-,0
19,random,US20->CS12;US5->CS1;US9->CS13;US12->CS8,-,0
20,random,US1->CS13;US23->CS7;US21->CS13;US6->CS2,-,0
21,random,US18->CS6;US0->CS0;US24->CS8;US16->CS0,-,0
22,random,US21->CS1;US5->CS13;US15->CS15;US14->CS6,-,0
23,random,US9->CS13;US5->CS13;US1->CS13;US30->CS10,-,0
24,random,US11->CS15;US11->CS7;US1->CS5;US17->CS1,-,0
25,random,US25->CS9;US0->CS12;US25->CS1;US28->CS4,-,0
26,random,US2->CS2;US6->CS2;US12->CS12;US9->CS13,-,0
27,random,US5->CS1;US0->CS8;US13->CS9;US0->CS0,-,0
28,random,US6->CS10;US13->CS9;US4->CS4;US31->CS15,-,0
29,random,US23->CS3;US8->CS12;US7->CS15;US11->CS15,-,0
30,random,US27->CS11;US20->CS0;US18->CS10;US14->CS10,-,0
31,random,US1->CS5;US29->CS13;US6->CS6;US29->CS9,-,0
32,random,US0->CS4;US15->CS3;US26->CS6;US5->CS9,-,0
33,random,US23->CS3;US18->CS14;US1->CS9;US17->CS9,-,0
34,random,US21->CS13;US2->CS10;US0->CS0;US17->CS1,-,0
35,random,US14->CS10;US27->CS15;US13->CS9;US15->CS15,-,0
36,random,US26->CS6;US13->CS13;US27->CS3;US18->CS6,-,0
37,random,US15->CS15;US25->CS5;US11->CS15;US12->CS0,-,0
38,random,US29->CS13;US7->CS11;US5->CS9;US22->CS14,-,0
39,random,US30->CS10;US7->CS15;US11->CS3;US0->CS12,-,0
40,random,US28->CS4;US10->CS14;US14->CS2;US6->CS10,-,0
41,random,US3->CS3;US14->CS6;US6->CS2;US22->CS2,-,0
42,random,US8->CS0;US0->CS0;US12->CS0;US26->CS14,-,0
43,random,US20->CS12;US30->CS2;US27->CS7;US4->CS8,-,0
44,random,US27->CS15;US28->CS0;US27->CS7;US24->CS12,-,0
45,random,US20->CS8;US18->CS2;US13->CS5;US19->CS11,-,0
46,random,US13->CS1;US10->CS10;US13->CS13;US4->CS8,-,0
47,random,US7->CS7;US27->CS11;US8->CS8;US20->CS8,-,0
48,random,US1->CS1;US24->CS4;US0->CS4;US23->CS15,-,0
49,random,US2->CS2;US29->CS13;US26->CS6;US18->CS10,-,0
50,random,US23->CS11;US14->CS2;US4->CS12;US1->CS1,-,0
51,random,US26->CS14;US1->CS5;US23->CS7;US9->CS9,-,0
52,random,US25->CS5;US28->CS8;US14->CS14;US31->CS7,-,0
53,random,US6->CS2;US26->CS2;US26->CS14;US20->CS8,-,0
54,random,US17->CS1;US24->CS4;US20->CS4;US19->CS7,-,0
55,random,US4->CS12;US6->CS6;US15->CS3;US8->CS8,-,0
56,random,US5->CS1;US13->CS13;US10->CS14;US9->CS9,-,0
57,random,US13->CS9;US17->CS13;US14->CS10;US25->CS5,-,0
58,random,US15->CS11;US23->CS7;US14->CS2;US3->CS11,-,0
59,random,US17->CS9;US13->CS5;US25->CS5;US15->CS11,-,0
60,random,US27->CS7;US8->CS8;US2->CS2;US25->CS1,-,0
61,random,US28->CS4;US16->CS4;US7->CS7;US2->CS6,-,0
62,random,US12->CS12;US4->CS4;US5->CS1;US27->CS3,-,0
63,random,US17->CS9;US20->CS0;US7->CS15;US5->CS5,-,0
64,random,US28->CS4;US4->CS4;US7->CS11;US15->CS7,-,0
65,random,US11->CS15;US23->CS15;US14->CS10;US26->CS14,-,0
66,random,US28->CS12;US3->CS11;US11->CS3;US25->CS5,-,0
67,random,US11->CS15;US14->CS10;US19->CS11;US20->CS4,-,0
68,random,US16->CS4;US21->CS9;US11->CS11;US26->CS10,-,0
69,random,US7->CS11;US24->CS12;US2->CS6;US31->CS3,-,0
70,random,US6->CS6;US18->CS6;US31->CS15;US24->CS8,-,0
71,random,US1->CS13;US29->CS5;US21->CS5;US18->CS2,-,0
72,random,US19->CS15;US24->CS0;US13->CS13;US14->CS14,-,0
73,random,US8->CS0;US11->CS7;US25->CS13;US9->CS13,-,0
74,random,US28->CS8;US16->CS12;US2->CS2;US31->CS7,-,0
75,random,US1->CS5;US16->CS0;US27->CS15;US4->CS12,-,0
76,random,US21->CS13;US3->CS11;US22->CS6;US19->CS3,-,0
77,random,US4->CS12;US27->CS11;US14->CS6;US31->CS15,-,0
78,random,US15->CS11;US17->CS13;US13->CS13;US22->CS6,-,0
79,random,US15->CS3;US26->CS10;US14->CS14;US31->CS11,-,0
80,random,US15->CS11;US17->CS13;US7->CS7;US5->CS5,-,0
81,random,US9->CS9;US1->CS9;US6->CS2;US12->CS8,-,0
82,random,US19->CS11;US0->CS12;US15->CS3;US14->CS10,-,0
83,random,US5->CS1;US25->CS9;US14->CS2;US10->CS6,-,0
84,random,US27->CS11;US28->CS4;US9->CS13;US26->CS10,-,0
85,random,US9->CS13;US3->CS15;US1->CS9;US15->CS3,-,0
86,random,US11->CS7;US5->CS5;US22->CS10;US4->CS0,-,0
87,random,US12->CS4;US30->CS14;US22->CS6;US30->CS6,-,0
88,random,US30->CS14;US9->CS5;US13->CS9;US21->CS13,-,0
89,random,US6->CS2;US2->CS14;US22->CS14;US14->CS6,-,0
90,random,US21->CS1;US3->CS3;US3->CS11;US14->CS2,-,0
91,random,US12->CS8;US9->CS9;US4->CS8;US22->CS10,-,0
92,random,US13->CS13;US0->CS12;US16->CS12;US17->CS9,-,0
93,random,US27->CS3;US8->CS4;US24->CS12;US18->CS2,-,0
94,random,US23->CS7;US7->CS15;US27->CS15;US12->CS12,-,0
95,random,US7->CS7;US27->CS3;US9->CS9;US17->CS5,-,0
96,random,US18->CS14;US20->CS12;US20->CS4;US5->CS13,-,0
97,random,US10->CS2;US13->CS13;US27->CS15;US27->CS3,-,0
98,random,US31->CS11;US3->CS11;US5->CS5;US16->CS12,-,0
99,random,US3->CS15;US6->CS6;US22->CS6;US22->CS2,-,0
100,random,US21->CS1;US23->CS11;US27->CS7;US25->CS1,-,0
101,random,US25->CS5;US5->CS13;US15->CS11;US29->CS5,-,0
102,random,US30->CS14;US29->CS9;US8->CS0;US5->CS9,-,0
103,random,US30->CS10;US3->CS15;US24->CS8;US22->CS6,-,0
104,random,US0->CS4;US7->CS15;US3->CS11;US9->CS1,-,0
105,random,US0->CS8;US7->CS11;US20->CS4;US13->CS1,-,0
106,random,US28->CS0;US26->CS10;US10->CS2;US12->CS12,-,0
107,random,US26->CS2;US31->CS11;US6->CS14;US6->CS2,-,0
108,random,US25->CS9;US8->CS8;US20->CS0;US1->CS13,-,0
109,random,US1->CS13;US2->CS6;US31->CS7;US15->CS11,-,0
110,random,US21->CS9;US23->CS11;US26->CS10;US29->CS1,-,0
111,random,US27->CS11;US2->CS2;US9->CS13;US26->CS2,-,0
112,random,US14->CS6;US4->CS12;US2->CS14;US10->CS2,-,0
113,random,US21->CS1;US9->CS13;US22->CS14;US23->CS7,-,0
114,random,US18->CS10;US5->CS13;US28->CS0;US22->CS2,-,0
115,random,US26->CS10;US31->CS11;US11->CS7;US4->CS8,-,0
116,random,US5->CS5;US1->CS13;US18->CS10;US18->CS6,-,0
117,random,US29->CS1;US31->CS7;US22->CS14;US5->CS13,-,0
118,random,US2->CS6;US30->CS14;US4->CS4;US12->CS4,-,0
119,random,US12->CS4;US11->CS11;US17->CS1;US6->CS2,-,0
120,random,US5->CS9;US31->CS15;US1->CS13;US4->CS12,-,0
121,random,US31->CS7;US31->CS15;US21->CS9;US27->CS7,-,0
122,random,US22->CS10;US29->CS9;US9->CS1;US28->CS4,-,0
123,random,US6->CS6;US3->CS3;US9->CS13;US4->CS0,-,0
124,random,US10->CS2;US5->CS9;US18->CS2;US30->CS2,-,0
125,random,US12->CS8;US14->CS6;US16->CS0;US25->CS1,-,0
126,random,US23->CS11;US12->CS12;US24->CS0;US23->CS7,-,0
127,random,US23->CS7;US10->CS14;US25->CS9;US19->CS7,-,0
128,random,US6->CS6;US29->CS13;US1->CS13;US24->CS0,-,0
129,random,US23->CS3;US28->CS8;US30->CS2;US8->CS4,-,0
130,random,US9->CS9;US28->CS0;US31->CS15;US7->CS7,-,0
131,random,US2->CS14;US29->CS13;US7->CS11;US4->CS4,-,0
