epoch,policy,chosen,verdict,correct
1,random,US21->CS5;US12->CS4;US9->CS9;US13->CS13,-,0
2,random,US19->CS15;US8->CS4;US3->CS7;US5->CS1,-,0
3,random,US13->CS5;US20->CS12;US11->CS7;US26->CS10,-,0
4,random,US3->CS3;US1->CS9;US30->CS2;US8->CS8,-,0
5,random,US19->CS15;US28->CS0;US4->CS4;US24->CS12,-,0
6,random,US21->CS13;US27->CS7;US26->CS14;US13->CS5,-,0
7,random,US3->CS7;US26->CS2;US8->CS8;US19->CS11,-,0
8,random,US10->CS2;US24->CS0;US12->CS12;US3->CS15,-,0
9,random,US18->CS14;US19->CS3;US25->CS5;US3->CS3,-,0
10,random,US10->CS2;US12->CS4;US8->CS4;US28->CS4,-,0
11,random,US7->CS11;US25->CS13;US18->CS14;US2->CS6,-,0
12,random,US25->CS13;US26->CS6;US13->CS1;US3->CS15,-,0
13,random,US7->CS11;US26->CS14;US27->CS3;US28->CS4,-,0
14,random,US10->CS14;US8->CS8;US10->CS6;US11->CS11,-,0
15,random,US21->CS5;US23->CS7;US30->CS2;US2->CS14,-,0
16,random,US21->CS13;US29->CS1;US18->CS10;US28->CS4,-,0
17,random,US24->CS12;US31->CS7;US21->CS5;US27->CS11,-,0
18,random,US23->CS11;US7->CS7;US1->CS9;US13->CS13,-,0
19,random,US31->CS7;US23->CS3;US5->CS13;US13->CS1,-,0
20,random,US26->CS6;US16->CS0;US2->CS6;US29->CS5,-,0
21,random,US3->CS7;US22->CS6;US14->CS10;US25->CS9,-,0
22,random,US3->CS15;US7->CS11;US26->CS2;US21->CS1,-,0
23,random,US18->CS2;US0->CS0;US22->CS6;US29->CS13,US0->CS0,1
24,random,US17->CS9;US6->CS6;US12->CS8;US25->CS5,-,0
25,random,US25->CS5;US3->CS15;US28->CS0;US22->CS10,-,0
26,random,US10->CS10;US20->CS8;US20->CS0;US24->CS8,-,0
27,random,US11->CS11;US13->CS1;US20->CS12;US17->CS1,-,0
28,random,US12->CS0;US31->CS7;US31->CS15;US7->CS11,-,0
29,random,US0->CS4;US20->CS0;US24->CS8;US27->CS15,-,0
30,random,US15->CS11;US23->CS15;US10->CS14;US20->CS12,-,0
31,random,US14->CS10;US31->CS11;US0->CS0;US23->CS11,-,0
32,random,US0->CS0;US27->CS3;US16->CS8;US18->CS14,-,0
33,random,US14->CS10;US10->CS10;US16->CS12;US6->CS6,-,0
34,random,US4->CS0;US26->CS6;US7->CS7;US15->CS7,-,0
35,random,US11->CS11;US12->CS0;US27->CS11;US28->CS4,-,0
36,random,US22->CS10;US13->CS13;US12->CS12;US28->CS4,-,0
37,random,US26->CS10;US15->CS3;US14->CS6;US0->CS0,-,0
38,random,US30->CS10;US5->CS9;US8->CS4;US26->CS14,-,0
39,random,US25->CS5;US11->CS15;US26->CS14;US8->CS12,-,0
40,random,US9->CS9;US26->CS6;US20->CS0;US23->CS11,-,0
41,random,US19->CS3;US27->CS15;US27->CS11;US4->CS12,-,0
42,random,US28->CS8;US24->CS12;US19->CS3;US23->CS11,-,0
43,random,US29->CS13;US23->CS3;US20->CS12;US31->CS11,-,0
44,random,US13->CS9;US8->CS8;US23->CS7;US25->CS13,-,0
45,random,US9->CS1;US22->CS14;US23->CS11;US8->CS12,-,0
46,random,US1->CS9;US11->CS15;US16->CS12;US23->CS15,-,0
47,random,US1->CS5;US29->CS13;US21->CS1;US12->CS8,-,0
48,random,US0->CS12;US10->CS2;US25->CS13;US18->CS6,-,0
49,random,US15->CS7;US3->CS3;US31->CS11;US4->CS4,-,0
50,random,US19->CS3;US8->CS4;US7->CS7;US9->CS1,-,0
51,random,US28->CS8;US7->CS11;US15->CS7;US31->CS7,-,0
52,random,US26->CS6;US28->CS8;US23->CS7;US16->CS8,-,0
53,random,US15->CS11;US30->CS14;US22->CS14;US28->CS0,-,0
54,random,US23->CS7;US24->CS0;US30->CS6;US29->CS5,-,0
55,random,US9->CS13;US24->CS4;US28->CS8;US21->CS5,-,0
56,random,US0->CS4;US4->CS4;US6->CS6;US29->CS13,-,0
57,random,US5->CS9;US25->CS5;US15->CS3;US13->CS9,-,0
58,random,US12->CS4;US29->CS13;US1->CS5;US13->CS1,-,0
59,random,US11->CS7;US12->CS4;US7->CS7;US29->CS5,-,0
60,random,US9->CS9;US30->CS2;US25->CS1;US13->CS5,-,0
61,random,US22->CS2;US22->CS10;US16->CS0;US26->CS2,-,0
62,random,US1->CS5;US14->CS2;US5->CS13;US30->CS14,-,0
63,random,US0->CS8;US22->CS6;US21->CS1;US24->CS12,-,0
64,random,US10->CS6;US3->CS3;US19->CS11;US24->CS0,-,0
65,random,US10->CS2;US12->CS0;US1->CS13;US29->CS9,-,0
66,random,US7->CS7;US22->CS6;US4->CS4;US23->CS7,-,0
67,random,US19->CS3;US16->CS8;US23->CS7;US19->CS11,-,0
68,random,US29->CS9;US26->CS6;US29->CS1;US4->CS4,-,0
69,random,US28->CS4;US23->CS3;US27->CS11;US21->CS1,-,0
70,random,US21->CS9;US23->CS11;US29->CS1;US2->CS10,-,0
71,random,US1->CS5;US9->CS9;US21->CS5;US29->CS9,-,0
72,random,US15->CS11;US0->CS4;US24->CS0;US22->CS6,-,0
73,random,US25->CS13;US29->CS1;US7->CS11;US2->CS14,-,0
74,random,US26->CS6;US22->CS14;US0->CS8;US27->CS15,-,0
75,random,US17->CS9;US8->CS0;US30->CS14;US17->CS1,-,0
76,random,US8->CS0;US22->CS10;US13->CS1;US28->CS0,-,0
77,random,US22->CS10;US9->CS9;US22->CS2;US15->CS11,-,0
78,random,US26->CS2;US11->CS15;US24->CS12;US15->CS7,-,0
79,random,US25->CS1;US2->CS10;US8->CS4;US18->CS2,-,0
80,random,US7->CS7;US22->CS6;US5->CS9;US23->CS3,-,0
