epoch,policy,chosen,verdict,correct
1,extern,US0->CS0;US0->CS4;US0->CS8;US0->CS12,-,0
2,extern,US0->CS0;US0->CS8;US0->CS4;US0->CS12,-,0
3,extern,US0->CS4;US0->CS0;US0->CS12;US0->CS8,-,0
4,extern,US0->CS0;US0->CS8;US0->CS12;US0->CS4,-,0
5,extern,US0->CS8;US0->CS4;US0->CS12;US0->CS0,-,0
6,extern,US0->CS4;US0->CS0;US0->CS8;US0->CS12,-,0
7,extern,US0->CS12;US0->CS0;US0->CS8;US0->CS4,-,0
8,extern,US0->CS12;US0->CS0;US0->CS4;US0->CS8,-,0
9,extern,US0->CS8;US0->CS4;US1->CS1;US1->CS5,-,0
10,extern,US0->CS12;US0->CS8;US0->CS4;US0->CS0,-,0
11,extern,US1->CS5;US0->CS8;US0->CS4;US0->CS0,-,0
12,extern,US1->CS1;US0->CS4;US0->CS0;US0->CS8,-,0
13,extern,US1->CS1;US1->CS9;US1->CS13;US2->CS2,-,0
14,extern,US2->CS2;US1->CS9;US1->CS13;US1->CS1,-,0
15,extern,US1->CS5;US0->CS12;US2->CS6;US2->CS10,-,0
16,extern,US2->CS10;US2->CS6;US1->CS1;US1->CS13,-,0
17,extern,US0->CS12;US1->CS5;US2->CS10;US2->CS6,-,0
18,extern,US1->CS5;US1->CS13;US0->CS12;US1->CS1,-,0
19,extern,US1->CS13;US1->CS1;US2->CS14;US3->CS3,-,0
20,extern,US2->CS14;US0->CS4;US0->CS8;US0->CS0,-,0
21,extern,US1->CS9;US2->CS2;US2->CS10;US0->CS12,-,0
22,extern,US2->CS6;US1->CS5;US1->CS1;US1->CS13,-,0
23,extern,US2->CS14;US0->CS12;US1->CS1;US1->CS13,-,0
24,extern,US3->CS3;US1->CS13;US1->CS1;US0->CS12,-,0
25,extern,US0->CS4;US0->CS0;US0->CS8;US3->CS7,-,0
26,extern,US3->CS7;US1->CS1;US1->CS13;US0->CS12,-,0
27,extern,US1->CS9;US2->CS2;US3->CS11;US3->CS15,-,0
28,extern,US3->CS11;US3->CS15;US2->CS10;US1->CS5,-,0
29,extern,US2->CS6;US4->CS0;US4->CS4;US4->CS8,-,0
30,extern,US4->CS4;US4->CS0;US4->CS8;US1->CS1,-,0
31,extern,US1->CS13;US0->CS12;US0->CS8;US0->CS0,-,0
32,extern,US2->CS14;US0->CS4;US4->CS4;US2->CS6,-,0
33,extern,US3->CS3;US4->CS12;US5->CS1;US5->CS5,-,0
34,extern,US1->CS1;US4->CS12;US5->CS1;US3->CS7,-,0
35,extern,US1->CS1;US1->CS13;US4->CS12;US5->CS1,-,0
36,extern,US1->CS1;US1->CS5;US1->CS9;US3->CS15,-,0
37,extern,US1->CS1;US2->CS2;US2->CS10;US5->CS5,-,0
38,extern,US1->CS1;US3->CS11;US5->CS9;US5->CS13,-,0
39,extern,US1->CS1;US0->CS12;US5->CS13;US5->CS9,-,0
40,extern,US1->CS1;US4->CS8;US4->CS0;US2->CS14,-,0
41,extern,US1->CS1;US0->CS8;US0->CS0;US3->CS3,-,0
42,extern,US0->CS4;US2->CS2;US1->CS1;US6->CS2,-,0
43,extern,US2->CS6;US4->CS4;US1->CS1;US6->CS2,-,0
44,extern,US3->CS7;US1->CS9;US6->CS6;US6->CS10,US6->CS10,1
45,extern,US6->CS10;US1->CS13;US4->CS12;US5->CS1,-,0
46,extern,US6->CS10;US1->CS1;US5->CS5;US5->CS13,-,0
47,extern,US6->CS10;US1->CS1;US6->CS14;US7->CS3,-,0
48,extern,US1->CS5;US3->CS15;US1->CS1;US6->CS6,-,0
49,extern,US6->CS10;US2->CS10;US6->CS14;US7->CS3,-,0
50,extern,US3->CS11;US0->CS12;US4->CS0;US4->CS8,-,0
51,extern,US5->CS9;US7->CS7;US7->CS11;US7->CS15,-,0
52,extern,US1->CS1;US6->CS10;US2->CS14;US6->CS2,-,0
53,extern,US3->CS3;US0->CS0;US0->CS8;US7->CS11,-,0
54,extern,US2->CS2;US1->CS1;US0->CS4;US7->CS7,-,0
55,extern,US1->CS1;US4->CS4;US2->CS6;US8->CS0,-,0
