epoch,policy,chosen,verdict,correct
1,extern,US0->CS0;US0->CS4;US0->CS8;US0->CS12,-,0
2,extern,US0->CS0;US0->CS12;US0->CS8;US0->CS4,-,0
3,extern,US0->CS4;US0->CS8;US0->CS0;US0->CS12,-,0
4,extern,US0->CS4;US0->CS0;US0->CS8;US0->CS12,-,0
5,extern,US0->CS8;US0->CS4;US0->CS12;US0->CS0,-,0
6,extern,US0->CS0;US0->CS4;US0->CS8;US0->CS12,-,0
7,extern,US0->CS0;US0->CS4;US0->CS8;US0->CS12,-,0
8,extern,US0->CS0;US0->CS12;US0->CS4;US0->CS8,-,0
9,extern,US0->CS0;US0->CS8;US0->CS12;US0->CS4,-,0
10,extern,US0->CS0;US0->CS8;US0->CS12;US0->CS4,-,0
11,extern,US0->CS8;US0->CS4;US0->CS0;US0->CS12,-,0
12,extern,US0->CS12;US0->CS4;US0->CS0;US0->CS8,-,0
13,extern,US0->CS8;US0->CS0;US0->CS12;US0->CS4,-,0
14,extern,US0->CS8;US0->CS0;US0->CS12;US0->CS4,-,0
15,extern,US0->CS4;US0->CS0;US0->CS8;US0->CS12,-,0
16,extern,US0->CS8;US0->CS12;US0->CS4;US0->CS0,-,0
17,extern,US0->CS4;US0->CS0;US0->CS12;US0->CS8,-,0
18,extern,US0->CS12;US0->CS0;US0->CS4;US0->CS8,-,0
19,extern,US0->CS8;US0->CS12;US0->CS4;US0->CS0,-,0
20,extern,US1->CS1;US1->CS5;US1->CS9;US1->CS13,-,0
21,extern,US0->CS12;US0->CS8;US0->CS0;US0->CS4,-,0
22,extern,US0->CS12;US0->CS4;US0->CS0;US0->CS8,-,0
23,extern,US1->CS9;US1->CS1;US1->CS5;US1->CS13,-,0
24,extern,US1->CS1;US1->CS5;US1->CS13;US1->CS9,-,0
25,extern,US0->CS0;US0->CS8;US1->CS13;US0->CS4,-,0
26,extern,US0->CS12;US0->CS8;US1->CS13;US0->CS4,-,0
27,extern,US0->CS4;US0->CS8;US1->CS13;US1->CS5,-,0
28,extern,US0->CS12;US0->CS8;US1->CS13;US0->CS4,-,0
29,extern,US0->CS0;US1->CS5;US0->CS12;US1->CS13,-,0
30,extern,US0->CS0;US2->CS2;US2->CS6;US2->CS10,-,0
31,extern,US2->CS10;US2->CS6;US2->CS2;US0->CS8,-,0
32,extern,US0->CS8;US0->CS12;US0->CS4;US1->CS13,-,0
33,extern,US0->CS4;US0->CS8;US0->CS0;US1->CS9,-,0
34,extern,US0->CS4;US0->CS8;US1->CS1;US0->CS0,-,0
35,extern,US0->CS4;US0->CS8;US0->CS0;US0->CS12,-,0
36,extern,US1->CS13;US2->CS14;US3->CS3;US3->CS7,-,0
37,extern,US0->CS0;US0->CS4;US0->CS8;US0->CS12,-,0
38,extern,US1->CS5;US3->CS3;US0->CS12;US0->CS0,-,0
39,extern,US0->CS4;US0->CS8;US0->CS0;US0->CS12,-,0
40,extern,US2->CS14;US3->CS7;US3->CS11;US3->CS15,-,0
41,extern,US0->CS0;US0->CS12;US0->CS4;US0->CS8,-,0
42,extern,US3->CS11;US3->CS15;US2->CS2;US2->CS6,-,0
43,extern,US1->CS9;US1->CS1;US2->CS10;US1->CS13,-,0
44,extern,US1->CS5;US2->CS6;US3->CS3;US2->CS2,-,0
45,extern,US0->CS12;US0->CS8;US0->CS0;US0->CS4,-,0
46,extern,US4->CS0;US4->CS4;US4->CS8;US4->CS12,-,0
47,extern,US0->CS8;US0->CS4;US3->CS7;US2->CS14,-,0
48,extern,US0->CS0;US0->CS8;US3->CS11;US3->CS15,-,0
49,extern,US4->CS0;US4->CS8;US0->CS8;US4->CS12,-,0
50,extern,US0->CS12;US0->CS8;US0->CS4;US1->CS13,-,0
51,extern,US0->CS8;US1->CS1;US1->CS9;US2->CS10,-,0
52,extern,US4->CS4;US2->CS2;US2->CS6;US3->CS3,-,0
53,extern,US1->CS5;US0->CS8;US3->CS7;US2->CS14,-,0
54,extern,US0->CS0;US5->CS1;US5->CS5;US5->CS9,-,0
55,extern,US0->CS8;US0->CS4;US3->CS11;US3->CS15,-,0
