epoch,link_name,tx,rx,drop
1,US0->CS0,27563,27563,0
1,US0->CS8,27433,27433,0
1,US0->CS16,27584,27584,0
1,US0->CS24,27497,27497,0
1,US0->CS32,27785,27785,0
1,US0->CS40,27808,27808,0
1,US0->CS48,27957,27957,0
1,US0->CS56,27895,27895,0
1,US1->CS1,27456,27456,0
1,US1->CS9,27577,27577,0
1,US1->CS17,27673,27673,0
1,US1->CS25,27669,27669,0
1,US1->CS33,27580,27580,0
1,US1->CS41,27653,27653,0
1,US1->CS49,27192,27192,0
1,US1->CS57,27644,27644,0
1,US2->CS2,27464,27464,0
1,US2->CS10,27270,27270,0
1,US2->CS18,27447,27447,0
1,US2->CS26,27382,27382,0
1,US2->CS34,27333,27333,0
1,US2->CS42,27523,27523,0
1,US2->CS50,27446,27446,0
1,US2->CS58,27485,27485,0
1,US3->CS3,27288,27288,0
1,US3->CS11,27144,27144,0
1,US3->CS19,27516,27516,0
1,US3->CS27,27456,27456,0
1,US3->CS35,27760,27760,0
1,US3->CS43,27664,27664,0
1,US3->CS51,27245,27245,0
1,US3->CS59,27431,27431,0
1,US4->CS4,27463,27463,0
1,US4->CS12,27372,27372,0
1,US4->CS20,27697,27697,0
1,US4->CS28,27671,27671,0
1,US4->CS36,27526,27526,0
1,US4->CS44,27568,27568,0
1,US4->CS52,27538,27538,0
1,US4->CS60,27584,27584,0
1,US5->CS5,27508,27508,0
1,US5->CS13,27614,27614,0
1,US5->CS21,27528,27528,0
1,US5->CS29,27693,27693,0
1,US5->CS37,27763,27763,0
1,US5->CS45,27558,27558,0
1,US5->CS53,27303,27303,0
1,US5->CS61,27457,27457,0
1,US6->CS6,27612,27612,0
1,US6->CS14,27778,27778,0
1,US6->CS22,27619,27619,0
1,US6->CS30,27450,27450,0
1,US6->CS38,27337,27337,0
1,US6->CS46,27322,27322,0
1,US6->CS54,27545,27545,0
1,US6->CS62,27871,27871,0
1,US7->CS7,27837,27837,0
1,US7->CS15,27486,27486,0
1,US7->CS23,27566,27566,0
1,US7->CS31,27471,27471,0
1,US7->CS39,27571,27571,0
1,US7->CS47,27746,27746,0
1,US7->CS55,27777,27777,0
1,US7->CS63,27820,27820,0
1,US8->CS0,0,0,0
1,US8->CS8,0,0,0
1,US8->CS16,0,0,0
1,US8->CS24,0,0,0
1,US8->CS32,0,0,0
1,US8->CS40,0,0,0
1,US8->CS48,0,0,0
1,US8->CS56,0,0,0
1,US9->CS1,0,0,0
1,US9->CS9,0,0,0
1,US9->CS17,0,0,0
1,US9->CS25,0,0,0
1,US9->CS33,0,0,0
1,US9->CS41,0,0,0
1,US9->CS49,0,0,0
1,US9->CS57,0,0,0
1,US10->CS2,0,0,0
1,US10->CS10,0,0,0
1,US10->CS18,0,0,0
1,US10->CS26,0,0,0
1,US10->CS34,0,0,0
1,US10->CS42,0,0,0
1,US10->CS50,0,0,0
1,US10->CS58,0,0,0
1,US11->CS3,0,0,0
1,US11->CS11,0,0,0
1,US11->CS19,0,0,0
1,US11->CS27,0,0,0
1,US11->CS35,0,0,0
1,US11->CS43,0,0,0
1,US11->CS51,0,0,0
1,US11->CS59,0,0,0
1,US12->CS4,0,0,0
1,US12->CS12,0,0,0
1,US12->CS20,0,0,0
1,US12->CS28,0,0,0
1,US12->CS36,0,0,0
1,US12->CS44,0,0,0
1,US12->CS52,0,0,0
1,US12->CS60,0,0,0
1,US13->CS5,0,0,0
1,US13->CS13,0,0,0
1,US13->CS21,0,0,0
1,US13->CS29,0,0,0
1,US13->CS37,0,0,0
1,US13->CS45,0,0,0
1,US13->CS53,0,0,0
1,US13->CS61,0,0,0
1,US14->CS6,0,0,0
1,US14->CS14,0,0,0
1,US14->CS22,0,0,0
1,US14->CS30,0,0,0
1,US14->CS38,0,0,0
1,US14->CS46,0,0,0
1,US14->CS54,0,0,0
1,US14->CS62,0,0,0
1,US15->CS7,0,0,0
1,US15->CS15,0,0,0
1,US15->CS23,0,0,0
1,US15->CS31,0,0,0
1,US15->CS39,0,0,0
1,US15->CS47,0,0,0
1,US15->CS55,0,0,0
1,US15->CS63,0,0,0
1,US16->CS0,0,0,0
1,US16->CS8,0,0,0
1,US16->CS16,0,0,0
1,US16->CS24,0,0,0
1,US16->CS32,0,0,0
1,US16->CS40,0,0,0
1,US16->CS48,0,0,0
1,US16->CS56,0,0,0
1,US17->CS1,0,0,0
1,US17->CS9,0,0,0
1,US17->CS17,0,0,0
1,US17->CS25,0,0,0
1,US17->CS33,0,0,0
1,US17->CS41,0,0,0
1,US17->CS49,0,0,0
1,US17->CS57,0,0,0
1,US18->CS2,0,0,0
1,US18->CS10,0,0,0
1,US18->CS18,0,0,0
1,US18->CS26,0,0,0
1,US18->CS34,0,0,0
1,US18->CS42,0,0,0
1,US18->CS50,0,0,0
1,US18->CS58,0,0,0
1,US19->CS3,0,0,0
1,US19->CS11,0,0,0
1,US19->CS19,0,0,0
1,US19->CS27,0,0,0
1,US19->CS35,0,0,0
1,US19->CS43,0,0,0
1,US19->CS51,0,0,0
1,US19->CS59,0,0,0
1,US20->CS4,0,0,0
1,US20->CS12,0,0,0
1,US20->CS20,0,0,0
1,US20->CS28,0,0,0
1,US20->CS36,0,0,0
1,US20->CS44,0,0,0
1,US20->CS52,0,0,0
1,US20->CS60,0,0,0
1,US21->CS5,0,0,0
1,US21->CS13,0,0,0
1,US21->CS21,0,0,0
1,US21->CS29,0,0,0
1,US21->CS37,0,0,0
1,US21->CS45,0,0,0
1,US21->CS53,0,0,0
1,US21->CS61,0,0,0
1,US22->CS6,0,0,0
