epoch,policy,chosen,verdict,correct
1,random,US36->CS52;US70->CS22;US46->CS14;US93->CS21;US58->CS42;US74->CS50;US52->CS12;US87->CS47;US0->CS16;US120->CS8;US11->CS27;US61->CS29;US97->CS33;US85->CS45;US29->CS5;US116->CS44;US44->CS12;US75->CS11;US39->CS15;US2->CS26;US106->CS18;US123->CS59;US104->CS0;US30->CS38;US9->CS41;US26->CS2;US93->CS5;US59->CS35;US119->CS23;US5->CS13;US49->CS49;US12->CS20;US98->CS50;US73->CS41;US3->CS19;US126->CS46;US104->CS32;US45->CS29;US112->CS56;US66->CS34;US80->CS48,-,0
2,random,US29->CS45;US102->CS14;US57->CS25;US114->CS18;US106->CS58;US65->CS49;US32->CS32;US94->CS6;US75->CS35;US30->CS22;US34->CS10;US44->CS28;US99->CS27;US18->CS34;US43->CS19;US61->CS45;US73->CS33;US78->CS14;US34->CS34;US120->CS8;US14->CS54;US119->CS15;US69->CS61;US101->CS45;US43->CS51;US7->CS7;US17->CS17;US70->CS38;US91->CS35;US117->CS13;US50->CS26;US3->CS19;US33->CS33;US91->CS59;US86->CS38;US77->CS45;US31->CS47;US109->CS21;US125->CS37;US1->CS17;US69->CS5,-,0
3,random,US26->CS18;US112->CS0;US100->CS4;US8->CS16;US89->CS41;US20->CS44;US106->CS18;US60->CS36;US85->CS37;US106->CS10;US12->CS44;US59->CS35;US73->CS49;US97->CS25;US127->CS39;US104->CS8;US121->CS1;US100->CS60;US42->CS42;US7->CS7;US89->CS17;US12->CS52;US34->CS34;US78->CS14;US114->CS10;US15->CS23;US105->CS41;US88->CS0;US49->CS9;US59->CS43;US125->CS61;US65->CS17;US13->CS53;US11->CS19;US40->CS0;US19->CS43;US1->CS17;US78->CS46;US87->CS7;US76->CS28;US27->CS59,-,0
4,random,US116->CS36;US12->CS4;US51->CS3;US30->CS6;US124->CS28;US97->CS41;US111->CS63;US102->CS54;US60->CS4;US44->CS44;US59->CS3;US55->CS55;US59->CS43;US47->CS15;US98->CS26;US25->CS57;US45->CS61;US121->CS49;US42->CS50;US46->CS54;US8->CS40;US2->CS18;US5->CS5;US19->CS59;US102->CS14;US94->CS38;US44->CS52;US2->CS34;US48->CS40;US80->CS8;US17->CS33;US15->CS63;US24->CS8;US101->CS37;US39->CS63;US46->CS38;US122->CS42;US84->CS12;US20->CS20;US115->CS51;US11->CS19,-,0
5,random,US112->CS56;US75->CS59;US16->CS48;US120->CS56;US76->CS44;US29->CS53;US39->CS47;US76->CS20;US44->CS20;US49->CS9;US25->CS41;US127->CS15;US84->CS60;US81->CS33;US111->CS15;US27->CS3;US63->CS55;US95->CS23;US9->CS9;US74->CS2;US110->CS54;US80->CS56;US11->CS43;US38->CS30;US28->CS44;US30->CS46;US2->CS50;US6->CS14;US124->CS60;US107->CS11;US26->CS58;US112->CS8;US106->CS42;US32->CS24;US118->CS30;US114->CS26;US43->CS19;US7->CS23;US75->CS51;US85->CS53;US39->CS15,-,0
6,random,US24->CS16;US70->CS54;US75->CS27;US12->CS60;US78->CS6;US20->CS20;US69->CS53;US66->CS26;US74->CS58;US22->CS62;US86->CS62;US30->CS22;US127->CS39;US45->CS29;US84->CS60;US49->CS41;US39->CS63;US57->CS1;US99->CS11;US97->CS25;US108->CS52;US19->CS35;US45->CS37;US80->CS16;US109->CS5;US121->CS17;US88->CS48;US67->CS3;US77->CS61;US5->CS53;US64->CS8;US43->CS35;US18->CS34;US53->CS37;US31->CS63;US4->CS28;US127->CS47;US125->CS21;US11->CS11;US88->CS0;US11->CS59,-,0
7,random,US71->CS31;US76->CS52;US46->CS54;US99->CS43;US44->CS4;US105->CS41;US121->CS33;US34->CS50;US37->CS53;US19->CS27;US11->CS59;US120->CS40;US20->CS36;US90->CS42;US81->CS25;US18->CS18;US98->CS2;US13->CS45;US73->CS25;US37->CS45;US123->CS35;US70->CS22;US108->CS28;US41->CS57;US110->CS14;US116->CS4;US114->CS58;US33->CS49;US69->CS21;US22->CS30;US89->CS1;US124->CS36;US14->CS6;US15->CS15;US64->CS8;US125->CS5;US24->CS32;US110->CS46;US101->CS53;US32->CS24;US109->CS5,-,0
8,random,US89->CS25;US63->CS47;US5->CS37;US33->CS9;US127->CS55;US39->CS15;US64->CS24;US70->CS46;US6->CS46;US66->CS2;US100->CS12;US80->CS24;US106->CS10;US105->CS1;US93->CS29;US34->CS42;US7->CS47;US1->CS57;US42->CS34;US30->CS30;US67->CS59;US29->CS61;US108->CS52;US82->CS2;US106->CS34;US89->CS49;US114->CS10;US41->CS33;US58->CS18;US108->CS4;US81->CS33;US33->CS49;US106->CS18;US96->CS16;US82->CS34;US105->CS57;US7->CS23;US60->CS36;US65->CS49;US77->CS29;US40->CS24,-,0
9,random,US104->CS16;US1->CS41;US19->CS11;US87->CS63;US59->CS27;US43->CS43;US28->CS20;US108->CS52;US16->CS48;US88->CS24;US79->CS47;US92->CS28;US17->CS25;US113->CS57;US53->CS53;US25->CS33;US43->CS51;US36->CS12;US105->CS33;US58->CS42;US50->CS26;US30->CS6;US86->CS30;US118->CS62;US96->CS0;US31->CS7;US41->CS1;US120->CS40;US18->CS42;US91->CS3;US114->CS26;US47->CS63;US45->CS5;US122->CS34;US8->CS0;US93->CS21;US92->CS36;US81->CS33;US4->CS52;US52->CS60;US44->CS36,-,0
10,random,US79->CS55;US97->CS41;US53->CS29;US99->CS27;US9->CS57;US22->CS22;US107->CS59;US17->CS17;US32->CS16;US125->CS29;US3->CS3;US38->CS54;US115->CS3;US112->CS24;US102->CS30;US54->CS22;US56->CS32;US122->CS2;US22->CS54;US12->CS28;US68->CS12;US127->CS55;US26->CS34;US35->CS3;US45->CS13;US59->CS35;US124->CS60;US43->CS51;US90->CS50;US50->CS34;US99->CS35;US29->CS21;US5->CS61;US1->CS9;US41->CS57;US50->CS50;US74->CS50;US104->CS48;US49->CS41;US88->CS8;US13->CS53,-,0
