epoch,policy,chosen,verdict,correct
1,random,US25->CS5;US21->CS5;US12->CS0;US13->CS13,-,0
2,random,US21->CS13;US1->CS13;US30->CS2;US16->CS0,-,0
3,random,US11->CS7;US27->CS3;US17->CS5;US15->CS3,-,0
4,random,US11->CS3;US25->CS9;US6->CS10;US18->CS14,-,0
5,random,US29->CS9;US6->CS14;US9->CS13;US28->CS8,-,0
6,random,US26->CS14;US2->CS14;US8->CS12;US23->CS7,-,0
7,random,US12->CS4;US3->CS7;US3->CS15;US14->CS2,-,0
8,random,US7->CS3;US13->CS5;US3->CS7;US4->CS12,-,0
9,random,US15->CS7;US22->CS10;US13->CS9;US16->CS0,-,0
10,random,US6->CS10;US7->CS3;US30->CS14;US29->CS5,-,0
11,random,US18->CS6;US15->CS11;US27->CS3;US17->CS13,-,0
12,random,US4->CS8;US1->CS5;US17->CS5;US19->CS7,-,0
13,random,US4->CS4;US15->CS15;US31->CS15;US21->CS1,-,0
14,random,US25->CS9;US22->CS2;US13->CS1;US12->CS8,-,0
15,random,US9->CS9;US23->CS3;US18->CS6;US3->CS3,-,0
16,random,US13->CS9;US27->CS11;US0->CS12;US21->CS1,-,0
17,random,US29->CS5;US8->CS0;US13->CS9;US19->CS15,-,0
18,random,US23->CS3;US0->CS4;US22->CS14;US22->CS6,-,0
19,random,US19->CS3;US15->CS11;US2->CS10;US1->CS5,-,0
20,random,US12->CS12;US22->CS14;US24->CS8;US11->CS3,-,0
21,random,US7->CS11;US0->CS4;US5->CS1;US3->CS7,-,0
22,random,US6->CS2;US16->CS12;US1->CS5;US19->CS11,-,0
23,random,US7->CS7;US7->CS15;US17->CS13;US23->CS3,-,0
24,random,US8->CS0;US20->CS4;US23->CS11;US31->CS15,-,0
25,random,US5->CS13;US5->CS5;US13->CS1;US30->CS6,-,0
26,random,US8->CS12;US10->CS6;US30->CS10;US18->CS10,-,0
27,random,US15->CS7;US14->CS6;US27->CS15;US2->CS10,-,0
28,random,US27->CS7;US22->CS6;US12->CS12;US15->CS15,-,0
29,random,US23->CS7;US5->CS9;US12->CS8;US27->CS3,-,0
30,random,US30->CS14;US12->CS8;US31->CS3;US18->CS6,-,0
31,random,US10->CS10;US28->CS0;US22->CS6;US28->CS12,-,0
32,random,US30->CS14;US19->CS11;US0->CS4;US20->CS4,-,0
33,random,US7->CS15;US18->CS14;US0->CS12;US5->CS13,-,0
