epoch,policy,chosen,verdict,correct
1,random,US1->CS13;US25->CS5;US18->CS10;US11->CS15,-,0
2,random,US10->CS14;US8->CS8;US3->CS11;US22->CS2,-,0
3,random,US10->CS10;US26->CS10;US7->CS11;US23->CS3,-,0
4,random,US15->CS7;US20->CS0;US19->CS3;US28->CS4,-,0
5,random,US10->CS14;US7->CS3;US9->CS9;US26->CS2,-,0
6,random,US19->CS15;US1->CS5;US0->CS8;US15->CS11,-,0
7,random,US22->CS6;US1->CS5;US29->CS1;US31->CS7,-,0
8,random,US16->CS12;US4->CS12;US18->CS10;US0->CS0,-,0
9,random,US3->CS15;US2->CS10;US17->CS1;US18->CS2,-,0
10,random,US19->CS3;US31->CS15;US10->CS10;US29->CS5,-,0
11,random,US10->CS6;US13->CS1;US29->CS9;US14->CS2,-,0
12,random,US0->CS12;US5->CS5;US19->CS7;US7->CS15,-,0
13,random,US15->CS11;US6->CS6;US24->CS8;US28->CS4,-,0
14,random,US21->CS13;US19->CS15;US11->CS15;US10->CS2,-,0
15,random,US6->CS2;US30->CS10;US4->CS12;US29->CS13,-,0
16,random,US26->CS6;US8->CS4;US5->CS9;US26->CS10,-,0
17,random,US22->CS14;US21->CS5;US6->CS2;US22->CS6,-,0
18,random,US21->CS13;US10->CS10;US16->CS0;US27->CS7,-,0
19,random,US0->CS4;US25->CS5;US7->CS11;US20->CS0,-,0
20,random,US29->CS1;US9->CS13;US8->CS4;US3->CS15,-,0
21,random,US21->CS5;US9->CS13;US2->CS10;US20->CS12,-,0
22,random,US24->CS4;US25->CS5;US10->CS10;US13->CS5,-,0
23,random,US28->CS4;US12->CS8;US19->CS7;US3->CS11,-,0
24,random,US14->CS14;US6->CS6;US25->CS9;US25->CS5,-,0
25,random,US4->CS8;US21->CS13;US10->CS10;US28->CS0,-,0
26,random,US18->CS14;US28->CS12;US0->CS8;US1->CS13,-,0
27,random,US24->CS8;US17->CS9;US5->CS13;US3->CS11,-,0
28,random,US19->CS7;US19->CS3;US24->CS4;US29->CS1,-,0
29,random,US12->CS4;US1->CS13;US11->CS7;US30->CS2,-,0
30,random,US5->CS5;US11->CS11;US25->CS9;US17->CS13,-,0
31,random,US17->CS5;US12->CS8;US24->CS4;US6->CS10,-,0
32,random,US28->CS0;US7->CS3;US8->CS8;US6->CS14,-,0
33,random,US10->CS2;US24->CS8;US11->CS11;US15->CS3,-,0
34,random,US3->CS11;US25->CS13;US9->CS9;US17->CS13,-,0
35,random,US5->CS9;US20->CS12;US15->CS15;US3->CS3,-,0
36,random,US15->CS11;US5->CS13;US0->CS4;US13->CS9,-,0
37,random,US30->CS14;US4->CS0;US16->CS4;US27->CS7,-,0
38,random,US20->CS4;US7->CS15;US22->CS10;US14->CS2,-,0
39,random,US15->CS3;US26->CS6;US5->CS9;US5->CS1,-,0
40,random,US19->CS3;US13->CS5;US20->CS8;US25->CS1,-,0
41,random,US22->CS14;US18->CS6;US8->CS12;US29->CS9,-,0
42,random,US2->CS6;US24->CS4;US20->CS12;US23->CS7,-,0
43,random,US21->CS9;US19->CS11;US14->CS14;US10->CS14,-,0
44,random,US30->CS2;US6->CS2;US17->CS13;US7->CS7,-,0
45,random,US5->CS13;US18->CS2;US25->CS1;US3->CS15,-,0
46,random,US10->CS2;US21->CS1;US0->CS0;US10->CS10,-,0
47,random,US19->CS15;US19->CS11;US17->CS13;US30->CS2,-,0
48,random,US0->CS12;US6->CS6;US20->CS8;US30->CS6,-,0
49,random,US9->CS13;US28->CS8;US7->CS3;US20->CS4,-,0
50,random,US31->CS3;US10->CS10;US19->CS3;US24->CS8,-,0
51,random,US2->CS10;US18->CS2;US3->CS15;US28->CS0,-,0
52,random,US1->CS13;US7->CS7;US27->CS15;US9->CS1,-,0
53,random,US24->CS4;US29->CS1;US31->CS7;US7->CS15,-,0
54,random,US3->CS3;US26->CS10;US21->CS1;US16->CS12,-,0
55,random,US18->CS6;US31->CS11;US16->CS0;US19->CS11,-,0
56,random,US10->CS10;US0->CS0;US23->CS11;US7->CS11,-,0
57,random,US3->CS15;US31->CS11;US10->CS14;US26->CS6,-,0
58,random,US13->CS9;US19->CS7;US5->CS13;US22->CS2,-,0
59,random,US13->CS13;US20->CS12;US1->CS5;US3->CS3,-,0
60,random,US27->CS7;US13->CS13;US3->CS3;US26->CS14,-,0
61,random,US12->CS4;US29->CS9;US22->CS14;US30->CS2,-,0
62,random,US16->CS8;US30->CS6;US18->CS2;US21->CS5,-,0
63,random,US23->CS15;US28->CS4;US7->CS15;US9->CS13,-,0
64,random,US24->CS4;US2->CS10;US5->CS9;US13->CS5,-,0
65,random,US31->CS7;US15->CS7;US1->CS9;US14->CS2,-,0
66,random,US10->CS2;US6->CS14;US24->CS4;US18->CS10,-,0
67,random,US6->CS14;US22->CS6;US29->CS13;US11->CS7,-,0
68,random,US28->CS12;US10->CS6;US21->CS1;US22->CS6,-,0
69,random,US10->CS6;US31->CS11;US9->CS1;US17->CS5,-,0
70,random,US8->CS12;US12->CS12;US19->CS15;US8->CS0,-,0
71,random,US19->CS7;US23->CS3;US27->CS11;US24->CS8,-,0
72,random,US21->CS1;US2->CS2;US27->CS15;US1->CS13,-,0
73,random,US5->CS13;US26->CS14;US16->CS12;US5->CS5,-,0
74,random,US14->CS6;US13->CS13;US25->CS5;US15->CS7,-,0
75,random,US2->CS2;US27->CS7;US6->CS2;US18->CS2,-,0
76,random,US1->CS13;US29->CS9;US22->CS14;US0->CS4,-,0
77,random,US19->CS7;US26->CS2;US1->CS9;US10->CS2,-,0
78,random,US31->CS7;US8->CS0;US27->CS15;US19->CS11,-,0
79,random,US7->CS7;US30->CS10;US6->CS14;US25->CS13,-,0
80,random,US27->CS7;US17->CS9;US2->CS2;US1->CS1,-,0
81,random,US20->CS12;US29->CS5;US23->CS11;US2->CS14,-,0
82,random,US2->CS10;US13->CS9;US12->CS0;US3->CS11,-,0
83,random,US3->CS15;US18->CS14;US3->CS3;US15->CS15,-,0
84,random,US3->CS7;US2->CS6;US26->CS6;US7->CS15,-,0
85,random,US18->CS14;US25->CS5;US21->CS9;US30->CS2,-,0
86,random,US27->CS3;US13->CS9;US9->CS1;US24->CS12,-,0
87,random,US14->CS14;US6->CS10;US14->CS6;US25->CS13,-,0
88,random,US4->CS8;US24->CS8;US11->CS15;US0->CS8,-,0
89,random,US13->CS5;US31->CS15;US11->CS3;US26->CS6,-,0
90,random,US29->CS9;US17->CS1;US18->CS2;US27->CS7,-,0
91,random,US18->CS14;US22->CS6;US30->CS2;US5->CS9,-,0
92,random,US17->CS9;US24->CS8;US5->CS13;US27->CS11,-,0
93,random,US5->CS1;US11->CS15;US30->CS10;US5->CS9,-,0
94,random,US31->CS11;US12->CS8;US27->CS15;US13->CS5,-,0
95,random,US29->CS5;US12->CS12;US27->CS15;US25->CS5,-,0
96,random,US13->CS9;US4->CS0;US9->CS13;US4->CS12,-,0
97,random,US4->CS4;US3->CS7;US20->CS0;US13->CS13,-,0
98,random,US23->CS11;US5->CS13;US7->CS11;US3->CS15,-,0
99,random,US0->CS12;US3->CS3;US2->CS14;US26->CS6,-,0
100,random,US16->CS8;US3->CS15;US21->CS1;US24->CS4,-,0
101,random,US17->CS1;US26->CS10;US19->CS3;US30->CS2,-,0
102,random,US22->CS6;US31->CS3;US12->CS8;US2->CS2,-,0
103,random,US19->CS15;US23->CS7;US5->CS13;US22->CS10,-,0
104,random,US24->CS8;US15->CS7;US30->CS10;US29->CS13,-,0
105,random,US9->CS1;US14->CS6;US25->CS13;US26->CS6,-,0
106,random,US21->CS9;US28->CS8;US13->CS13;US3->CS15,-,0
107,random,US4->CS12;US28->CS8;US26->CS2;US8->CS0,-,0
108,random,US18->CS14;US25->CS5;US20->CS8;US17->CS1,-,0
109,random,US8->CS0;US20->CS0;US24->CS0;US10->CS14,-,0
110,random,US23->CS7;US31->CS11;US22->CS10;US3->CS11,-,0
