epoch,policy,chosen,verdict,correct
1,random,US8->CS4;US29->CS13;US11->CS11;US18->CS6,-,0
2,random,US25->CS1;US4->CS8;US23->CS15;US24->CS4,-,0
3,random,US30->CS2;US12->CS12;US21->CS9;US27->CS11,-,0
4,random,US8->CS0;US1->CS13;US7->CS3;US12->CS12,-,0
5,random,US28->CS12;US3->CS7;US13->CS1;US27->CS7,-,0
6,random,US11->CS3;US26->CS2;US13->CS9;US9->CS9,-,0
7,random,US28->CS0;US26->CS10;US25->CS13;US15->CS3,-,0
8,random,US0->CS8;US8->CS12;US24->CS4;US31->CS15,-,0
9,random,US16->CS4;US17->CS13;US29->CS9;US31->CS7,-,0
10,random,US30->CS6;US15->CS11;US23->CS15;US2->CS14,-,0
11,random,US9->CS9;US19->CS15;US28->CS0;US1->CS1,-,0
12,random,US13->CS1;US23->CS11;US16->CS12;US18->CS2,-,0
13,random,US29->CS5;US14->CS10;US4->CS4;US11->CS7,-,0
14,random,US28->CS12;US13->CS9;US26->CS6;US20->CS12,-,0
15,random,US25->CS9;US30->CS2;US8->CS12;US22->CS2,-,0
16,random,US8->CS0;US17->CS1;US29->CS9;US2->CS6,-,0
17,random,US8->CS12;US21->CS9;US9->CS5;US16->CS8,-,0
18,random,US27->CS3;US10->CS2;US12->CS12;US6->CS10,-,0
19,random,US1->CS13;US2->CS10;US20->CS12;US17->CS9,-,0
20,random,US15->CS3;US20->CS12;US10->CS14;US26->CS10,-,0
21,random,US2->CS14;US16->CS0;US25->CS9;US0->CS0,-,0
22,random,US24->CS12;US31->CS11;US3->CS11;US6->CS6,-,0
23,random,US13->CS13;US22->CS14;US26->CS10;US22->CS10,-,0
24,random,US26->CS6;US26->CS14;US27->CS11;US8->CS8,-,0
25,random,US31->CS15;US26->CS14;US2->CS10;US4->CS4,-,0
26,random,US20->CS8;US10->CS14;US28->CS4;US27->CS15,-,0
27,random,US2->CS10;US15->CS3;US19->CS3;US21->CS5,-,0
28,random,US11->CS3;US8->CS0;US6->CS10;US24->CS8,-,0
29,random,US20->CS0;US1->CS9;US2->CS2;US15->CS15,-,0
30,random,US30->CS10;US21->CS9;US28->CS12;US10->CS10,-,0
31,random,US11->CS11;US9->CS5;US31->CS11;US5->CS5,-,0
32,random,US12->CS12;US14->CS2;US12->CS4;US4->CS8,-,0
33,random,US16->CS8;US8->CS8;US2->CS10;US4->CS0,-,0
34,random,US30->CS10;US18->CS14;US9->CS9;US24->CS0,-,0
35,random,US16->CS8;US25->CS1;US7->CS3;US22->CS14,-,0
36,random,US3->CS3;US31->CS15;US28->CS4;US20->CS4,-,0
37,random,US6->CS14;US31->CS7;US13->CS9;US30->CS2,-,0
38,random,US23->CS15;US13->CS1;US9->CS13;US11->CS15,-,0
39,random,US11->CS3;US7->CS15;US0->CS12;US29->CS1,-,0
40,random,US14->CS10;US16->CS12;US6->CS14;US5->CS13,-,0
41,random,US12->CS4;US4->CS4;US4->CS12;US30->CS14,-,0
42,random,US30->CS2;US3->CS11;US20->CS4;US28->CS8,-,0
43,random,US1->CS1;US19->CS15;US23->CS3;US21->CS5,-,0
44,random,US0->CS4;US10->CS14;US21->CS5;US18->CS6,-,0
45,random,US4->CS12;US24->CS12;US26->CS10;US30->CS14,-,0
46,random,US6->CS14;US28->CS4;US30->CS10;US8->CS8,-,0
47,random,US3->CS3;US1->CS9;US18->CS14;US21->CS1,-,0
48,random,US9->CS5;US8->CS0;US30->CS14;US2->CS14,-,0
49,random,US4->CS0;US30->CS2;US13->CS5;US28->CS4,-,0
50,random,US26->CS14;US19->CS7;US14->CS10;US15->CS11,-,0
51,random,US6->CS14;US14->CS6;US7->CS11;US1->CS1,-,0
52,random,US27->CS11;US11->CS11;US26->CS14;US0->CS0,-,0
53,random,US5->CS5;US0->CS12;US28->CS0;US9->CS5,-,0
54,random,US31->CS7;US2->CS14;US23->CS11;US4->CS4,-,0
55,random,US18->CS6;US10->CS10;US18->CS10;US22->CS2,-,0
56,random,US25->CS13;US7->CS7;US11->CS3;US20->CS8,-,0
57,random,US9->CS9;US24->CS12;US19->CS3;US4->CS4,-,0
58,random,US11->CS15;US26->CS2;US19->CS11;US1->CS13,-,0
59,random,US6->CS14;US17->CS9;US25->CS1;US30->CS10,-,0
60,random,US4->CS8;US12->CS4;US20->CS0;US28->CS12,-,0
61,random,US23->CS15;US23->CS7;US5->CS13;US20->CS12,-,0
62,random,US24->CS0;US24->CS12;US25->CS9;US12->CS8,-,0
63,random,US17->CS9;US10->CS2;US11->CS11;US15->CS7,-,0
64,random,US11->CS7;US8->CS8;US9->CS1;US27->CS7,-,0
65,random,US30->CS14;US25->CS5;US31->CS3;US6->CS6,-,0
66,random,US18->CS2;US24->CS12;US11->CS7;US11->CS3,-,0
67,random,US31->CS3;US28->CS4;US0->CS8;US4->CS12,-,0
68,random,US4->CS4;US9->CS1;US21->CS13;US3->CS7,-,0
69,random,US20->CS0;US4->CS4;US6->CS6;US18->CS2,-,0
70,random,US18->CS6;US19->CS3;US2->CS2;US24->CS0,-,0
71,random,US17->CS13;US17->CS5;US27->CS11;US17->CS1,-,0
72,random,US18->CS14;US18->CS2;US25->CS1;US6->CS10,-,0
73,random,US10->CS6;US21->CS1;US16->CS12;US4->CS12,-,0
74,random,US13->CS5;US31->CS15;US16->CS0;US28->CS0,-,0
75,random,US6->CS10;US19->CS3;US5->CS5;US27->CS15,-,0
76,random,US0->CS8;US17->CS1;US23->CS3;US25->CS13,-,0
77,random,US13->CS5;US23->CS11;US19->CS3;US31->CS3,-,0
78,random,US4->CS8;US8->CS12;US4->CS0;US14->CS10,-,0
79,random,US20->CS0;US18->CS6;US31->CS7;US16->CS4,-,0
80,random,US1->CS13;US26->CS6;US0->CS0;US2->CS2,-,0
81,random,US18->CS2;US9->CS9;US10->CS6;US31->CS3,-,0
82,random,US24->CS0;US2->CS2;US2->CS6;US16->CS8,-,0
83,random,US27->CS15;US15->CS15;US8->CS4;US13->CS13,-,0
84,random,US27->CS7;US14->CS14;US29->CS1;US24->CS8,-,0
85,random,US8->CS0;US4->CS12;US29->CS9;US14->CS6,-,0
86,random,US23->CS3;US26->CS2;US29->CS5;US30->CS2,-,0
87,random,US11->CS15;US9->CS5;US29->CS13;US0->CS8,-,0
88,random,US28->CS12;US8->CS0;US30->CS14;US4->CS4,-,0
89,random,US8->CS4;US31->CS7;US8->CS0;US4->CS12,-,0
90,random,US17->CS13;US19->CS11;US29->CS1;US3->CS15,-,0
91,random,US20->CS0;US4->CS4;US19->CS3;US18->CS2,-,0
92,random,US12->CS0;US24->CS0;US0->CS8;US21->CS13,-,0
93,random,US27->CS11;US10->CS6;US5->CS9;US9->CS5,-,0
94,random,US24->CS4;US22->CS14;US15->CS11;US31->CS11,-,0
95,random,US14->CS2;US25->CS13;US24->CS12;US5->CS9,-,0
96,random,US16->CS4;US20->CS4;US3->CS3;US24->CS12,-,0
97,random,US26->CS14;US2->CS10;US13->CS13;US11->CS11,-,0
98,random,US23->CS3;US15->CS15;US9->CS13;US20->CS8,-,0
99,random,US7->CS3;US0->CS0;US31->CS7;US20->CS0,-,0
100,random,US10->CS14;US13->CS13;US10->CS10;US0->CS4,-,0
101,random,US23->CS11;US26->CS2;US31->CS3;US6->CS10,-,0
102,random,US17->CS9;US13->CS1;US27->CS11;US2->CS6,-,0
103,random,US10->CS10;US3->CS11;US29->CS5;US2->CS2,-,0
104,random,US5->CS9;US26->CS6;US26->CS2;US1->CS5,-,0
