epoch,link_name,tx,rx,drop
1,US0->CS0,27688,27688,0
1,US0->CS8,27722,27722,0
1,US0->CS16,27135,27135,0
1,US0->CS24,27684,27684,0
1,US0->CS32,27233,27233,0
1,US0->CS40,27270,27270,0
1,US0->CS48,27333,27333,0
1,US0->CS56,27663,27663,0
1,US1->CS1,27771,27771,0
1,US1->CS9,27331,27331,0
1,US1->CS17,27496,27496,0
1,US1->CS25,27740,27740,0
1,US1->CS33,27824,27824,0
1,US1->CS41,27739,27739,0
1,US1->CS49,27640,27640,0
1,US1->CS57,27754,27754,0
1,US2->CS2,27254,27254,0
1,US2->CS10,27563,27563,0
1,US2->CS18,27272,27272,0
1,US2->CS26,27532,27532,0
1,US2->CS34,27611,27611,0
1,US2->CS42,27560,27560,0
1,US2->CS50,27597,27597,0
1,US2->CS58,27519,27519,0
1,US3->CS3,27470,27470,0
1,US3->CS11,27674,27674,0
1,US3->CS19,27416,27416,0
1,US3->CS27,27666,27666,0
1,US3->CS35,27426,27426,0
1,US3->CS43,27532,27532,0
1,US3->CS51,27637,27637,0
1,US3->CS59,27396,27396,0
1,US4->CS4,27732,27732,0
1,US4->CS12,27457,27457,0
1,US4->CS20,27589,27589,0
1,US4->CS28,27648,27648,0
1,US4->CS36,27432,27432,0
1,US4->CS44,27566,27566,0
1,US4->CS52,27268,27268,0
1,US4->CS60,27546,27546,0
1,US5->CS5,27595,27595,0
1,US5->CS13,27696,27696,0
1,US5->CS21,27680,27680,0
1,US5->CS29,27688,27688,0
1,US5->CS37,27805,27805,0
1,US5->CS45,27627,27627,0
1,US5->CS53,27541,27541,0
1,US5->CS61,27560,27560,0
1,US6->CS6,27508,27508,0
1,US6->CS14,27767,27767,0
1,US6->CS22,27503,27503,0
1,US6->CS30,27437,27437,0
1,US6->CS38,27602,27602,0
1,US6->CS46,27639,27639,0
1,US6->CS54,27587,27587,0
1,US6->CS62,27416,27416,0
1,US7->CS7,27795,27795,0
1,US7->CS15,27546,27546,0
1,US7->CS23,27678,27678,0
1,US7->CS31,27517,27517,0
1,US7->CS39,27436,27436,0
1,US7->CS47,27309,27309,0
1,US7->CS55,27680,27680,0
1,US7->CS63,27661,27661,0
1,US8->CS0,0,0,0
1,US8->CS8,0,0,0
1,US8->CS16,0,0,0
1,US8->CS24,0,0,0
1,US8->CS32,0,0,0
1,US8->CS40,0,0,0
1,US8->CS48,0,0,0
1,US8->CS56,0,0,0
1,US9->CS1,0,0,0
1,US9->CS9,0,0,0
1,US9->CS17,0,0,0
1,US9->CS25,0,0,0
1,US9->CS33,0,0,0
1,US9->CS41,0,0,0
1,US9->CS49,0,0,0
1,US9->CS57,0,0,0
1,US10->CS2,0,0,0
1,US10->CS10,0,0,0
1,US10->CS18,0,0,0
1,US10->CS26,0,0,0
1,US10->CS34,0,0,0
1,US10->CS42,0,0,0
1,US10->CS50,0,0,0
1,US10->CS58,0,0,0
1,US11->CS3,0,0,0
1,US11->CS11,0,0,0
1,US11->CS19,0,0,0
1,US11->CS27,0,0,0
1,US11->CS35,0,0,0
1,US11->CS43,0,0,0
1,US11->CS51,0,0,0
1,US11->CS59,0,0,0
1,US12->CS4,0,0,0
1,US12->CS12,0,0,0
1,US12->CS20,0,0,0
1,US12->CS28,0,0,0
1,US12->CS36,0,0,0
1,US12->CS44,0,0,0
1,US12->CS52,0,0,0
1,US12->CS60,0,0,0
1,US13->CS5,0,0,0
1,US13->CS13,0,0,0
1,US13->CS21,0,0,0
1,US13->CS29,0,0,0
1,US13->CS37,0,0,0
1,US13->CS45,0,0,0
1,US13->CS53,0,0,0
1,US13->CS61,0,0,0
1,US14->CS6,0,0,0
1,US14->CS14,0,0,0
1,US14->CS22,0,0,0
1,US14->CS30,0,0,0
1,US14->CS38,0,0,0
1,US14->CS46,0,0,0
1,US14->CS54,0,0,0
1,US14->CS62,0,0,0
1,US15->CS7,0,0,0
1,US15->CS15,0,0,0
1,US15->CS23,0,0,0
1,US15->CS31,0,0,0
1,US15->CS39,0,0,0
1,US15->CS47,0,0,0
1,US15->CS55,0,0,0
1,US15->CS63,0,0,0
1,US16->CS0,0,0,0
1,US16->CS8,0,0,0
1,US16->CS16,0,0,0
1,US16->CS24,0,0,0
1,US16->CS32,0,0,0
1,US16->CS40,0,0,0
1,US16->CS48,0,0,0
1,US16->CS56,0,0,0
1,US17->CS1,0,0,0
1,US17->CS9,0,0,0
1,US17->CS17,0,0,0
1,US17->CS25,0,0,0
1,US17->CS33,0,0,0
1,US17->CS41,0,0,0
1,US17->CS49,0,0,0
1,US17->CS57,0,0,0
1,US18->CS2,0,0,0
1,US18->CS10,0,0,0
1,US18->CS18,0,0,0
1,US18->CS26,0,0,0
1,US18->CS34,0,0,0
1,US18->CS42,0,0,0
1,US18->CS50,0,0,0
1,US18->CS58,0,0,0
1,US19->CS3,0,0,0
1,US19->CS11,0,0,0
1,US19->CS19,0,0,0
1,US19->CS27,0,0,0
1,US19->CS35,0,0,0
1,US19->CS43,0,0,0
1,US19->CS51,0,0,0
1,US19->CS59,0,0,0
1,US20->CS4,0,0,0
1,US20->CS12,0,0,0
1,US20->CS20,0,0,0
1,US20->CS28,0,0,0
1,US20->CS36,0,0,0
1,US20->CS44,0,0,0
1,US20->CS52,0,0,0
1,US20->CS60,0,0,0
1,US21->CS5,0,0,0
1,US21->CS13,0,0,0
1,US21->CS21,0,0,0
1,US21->CS29,0,0,0
1,US21->CS37,0,0,0
1,US21->CS45,0,0,0
